zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-27 14:08;https://twitter.com/beurstweets/status/1387015691631435779;;post;;7141;beurstweets;7141;1;;;Dubbelcijferige omzetstijging Sherwin-Williams: Sherwin-Williams heeft in de eerste maanden van 2021 zowel de omzet als de winst met dubbele cijfers zien stijgen. Dit bleek dinsdag uit de kwartaalcijfers van de Amerikaanse sectorgenoot van [AkzoNobel]. https://t.co/QocBGEtf6d https://t.co/jtqIIT6l3f;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-27 11:59;https://twitter.com/VacaturesAssen1/status/1386983219271110658;;post;;1350;VacaturesAssen1;1350;1.1;;;Magazijnmedewerker [AkzoNobel] Sassenheim – Manpower – Sassenheim https://t.co/qXC4O7Q281;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-27 11:00;https://twitter.com/AkzoNobelNL/status/1386968368146681856;;post;;2160;AkzoNobelNL;2160;1.5;;;We houden van alle kleuren, maar op Koningsdag 👑 een beetje meer van oranje. 🧡 Wat is jouw favoriete kleur vandaag? 🇳🇱 [#AkzoNobel] #Koningsdag #Koningsdagthuis #kleur #oranje #passievoorverf https://t.co/lGCHBH5Eke;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-27 10:42;https://twitter.com/ArendJanKamp/status/1386963867343986688;;post;2;13322;ArendJanKamp;13322;8.8;;;Damrak is idd open vandaag, maar ongeschreven wet is dat bedrijven nooit met cijfers, nieuws of persberichten komen. [#AkzoNobel] verpest dit vandaag, maar vooruit. Aandeleninkoop komt onze kant uit, dus zien we dit door vingers 😎 #AEX https://t.co/vK0nqN7HRb;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-27 09:11;https://twitter.com/dft/status/1386941014305345536;;post;;24163;dft;24163;10;;;Aandeel #Shell wint bij vlakke start voor Damrak https://t.co/u5HNhQUMeh [#AkzoNobel] #Unilever;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-26 20:13;https://twitter.com/yannickemariana/status/1386745235376680967;;post;2;63;yannickemariana;63;0.8;;;Hoofd Conservation and Science Robert van Langh laat alle geheimen van Rembrandts meesterwerk zien en Thierry Vanlancker van [AkzoNobel] vertelt over de geavanceerde technieken waarmee Rembrandts verf gereconstrueerd wordt. https://t.co/37CWkPKtoI;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-26 12:02;https://twitter.com/VacaturesAssen1/status/1386621716131049472;;post;;1350;VacaturesAssen1;1350;1.2;;;Bijbaan orderpicker [AkzoNobel] Sassenheim – Manpower – Sassenheim https://t.co/TlqFs9vTLN;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-25 15:53;https://twitter.com/steverudderham/status/1386317461721554945;;post;;781;steverudderham;781;0.7;;;Calling all startups! We're ready to stir things up again – our second global startup challenge launches May 18. If you have a brilliant solution to accelerate, get ready to #PaintTheFuture! Learn more: https://t.co/WfUsfoCQaZ [@AkzoNobel] #Innovation #Collaboration #Startup https://t.co/v0jEGgXc1d;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 22:58;https://twitter.com/steverudderham/status/1386061896223281155;+;post;;780;steverudderham;780;0.7;;;great to see GBS Poland center of [@AkzoNobel] on the list of Poland’s 300 best employers. 👍 [#AkzoNobel] #ProudPeople #PeoplePlanetPaint https://t.co/fvnkT7xqn1;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 16:20;https://twitter.com/JoeyvanMaanen/status/1385961848508456960;;post;;590;JoeyvanMaanen;590;1.5;;;Aandeelhouders vaker oneens met beloning bestuurders https://t.co/VJiqtwBzrj Beloningsverslagen [AkzoNobel] en Vastned van tafel geveegd. https://t.co/sV5ecFHkTG;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 13:11;https://twitter.com/VJLvEekhout/status/1385914277840760834;;post;;696;VJLvEekhout;696;0.7;;;Great podcast featuring [@AkzoNobel]'s Chief HR Officer, Joëlle Boxus now available via @chro_nl. She explains how curiosity and resilience will help the company cope with an ever-faster world and completely new challenges. 🎙️Check it out here: https://t.co/NQ589noLpE [#AkzoNobel] https://t.co/xTdPZ5HQDC;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 12:41;https://twitter.com/BWeckhuysen/status/1385906856728670209;;post;8;1927;BWeckhuysen;1927;2;;;"Our ""Reinventing Chemistry Together"" @ARCCBBC symposium took place last Thursday.   Special guests: a.o., @MonaKeijzer & @jpbalkenende   Here the link for those who missed it: https://t.co/6bLJ1ScFBv  @UtrechtUni @TUeindhoven @univgroningen @Shell [@AkzoNobel] @BASF @Nouryon https://t.co/fgHqhnL1lm";twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 11:57;https://twitter.com/kunstvensters/status/1385895579687931911;;post;;98;kunstvensters;98;2;;;[AkzoNobel] viert het 25 jarig jubileum van hun kunstcollectie. Het bedrijf heeft één van de mooiste bedrijfscollecties van Nederland, die ook voor publiek toegankelijk is. Wat maakt bedrijfscollecties zo belangrijk in de Nederlandse kunstwereld? https://t.co/oTZLWvQZNQ;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 11:57;https://twitter.com/jeroendebaaij/status/1385895574902247425;;post;;169;jeroendebaaij;169;2.8;;;[AkzoNobel] viert het 25 jarig jubileum van hun kunstcollectie. Het bedrijf heeft één van de mooiste bedrijfscollecties van Nederland, die ook voor publiek toegankelijk is. Wat maakt bedrijfscollecties zo belangrijk in de Nederlandse kunstwereld? https://t.co/eSMmCSGIhr;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-24 11:48;https://twitter.com/OscarWezenbeek/status/1385893478249418759;;post;;661;OscarWezenbeek;661;0.7;;;It’s all about making the right connections. As Partnership Manager at the @rijksmuseum, Sarah Holthuis connects experts from the museum to color experts at [@AkzoNobel]. ➡️ Check out Sarah’s story: https://t.co/55Dooq7A8v #OperationNightWatch [#AkzoNobel] #Rijksmuseum https://t.co/U5RXHtSj0h;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 23:30;https://twitter.com/VJLvEekhout/status/1385707667264614404;;post;;696;VJLvEekhout;696;0.7;;;Being a Top Employer in China means enhancing the employee experience – and receiving the certification for eight consecutive years is truly an honor for us at [@AkzoNobel]. Highlights in 2020 included staying connected through COVID-19 and a Women in Leadership forum. #ProudPeople https://t.co/VkFEZKAxZ7;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 17:00;https://twitter.com/steverudderham/status/1385609646145261568;;post;;781;steverudderham;781;0.7;;;Being a Top Employer in China means enhancing the employee experience – and receiving the certification for eight consecutive years is truly an honor for us at [@AkzoNobel]. Highlights in 2020 included staying connected through COVID-19 and a Women in Leadership forum. #ProudPeople https://t.co/eHr9Ecz81u;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 09:07;https://twitter.com/BeleggerNL/status/1385490610849820673;;post;;8762;BeleggerNL;8762;0.8;;;Berenberg verhoogt koersdoel [AkzoNobel] - https://t.co/OYZ3UaVi67 https://t.co/whSCDuW2Da;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 09:05;https://twitter.com/IEXnl/status/1385489926616231938;;post;;6794;IEXnl;6794;0.6;;;Beursblik: Berenberg verhoogt koersdoel [AkzoNobel] https://t.co/6cYW1687AQ #IEX;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 09:03;https://twitter.com/Weekendtraders/status/1385489381427847172;;post;;1027;Weekendtraders;1027;1.1;;;Beursblik: Berenberg verhoogt koersdoel [AkzoNobel] https://t.co/2atra4jyZD #Beleggen #AEX #Aandelen;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 08:58;https://twitter.com/beurstweets/status/1385488119965773824;;post;;7132;beurstweets;7132;1;;;23 apr 2021 om 08:38 in nieuws Beursblik: Berenberg verhoogt koersdoel [AkzoNobel] https://t.co/gHRAbVA8uk https://t.co/xiexfPx6u4;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-23 08:55;https://twitter.com/SlimBeleggen/status/1385487514878742528;;post;;17751;SlimBeleggen;17751;0.6;;;Beursblik: Berenberg verhoogt koersdoel [AkzoNobel] https://t.co/BZcJl8lwjJ;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 23:45;https://twitter.com/Weekendtraders/status/1385349083376746496;;post;;1027;Weekendtraders;1027;1.1;;;Aandeelhouders pruimen beloningsverslag [AkzoNobel] niet https://t.co/iBIohSeTC0 #Beleggen #AEX #Aandelen;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 18:30;https://twitter.com/FD_Nieuws/status/1385269908016144388;;post;2;115086;FD_Nieuws;115086;68.1;;;Aandeelhouders pruimen beloningsverslag [AkzoNobel] niet https://t.co/pUL89d5IlB;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 17:05;https://twitter.com/IEXnl/status/1385248330893217793;;post;;6796;IEXnl;6796;0.6;;;Dividendvoorstel [AkzoNobel] goedgekeurd https://t.co/SrKrThiDyD #IEX;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 17:02;https://twitter.com/AkzoNobelNL/status/1385247527025393664;;post;2;2161;AkzoNobelNL;2161;2.2;;;"NOS Radio 1 sprak met Heleen van Gent, Creative Director van ons Global Aesthetic Center. ""We kunnen alle kleuren maken die de consument zou willen, maar we maken een selectie om het voor de klant gemakkelijker te maken.” https://t.co/9osmiV4cyH 1:48:50 [#AkzoNobel] #passievoorverf https://t.co/cFV9NvqW6H";twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 16:29;https://twitter.com/beurstweets/status/1385239236081709060;;post;;7130;beurstweets;7130;1;;;Dividendvoorstel [AkzoNobel] goedgekeurd: De aandeelhouders van [AkzoNobel] hebben donderdag tijdens de jaarvergadering het slotdividend goedgekeurd. Dit meldde het verf- en coatingsbedrijf na afloop van de virtueel gehouden bijeenkomst. https://t.co/djWc0Cfm2v https://t.co/6TWfKmsLw4;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 14:30;https://twitter.com/HugoStienstra/status/1385209486651150341;;post;4;431;HugoStienstra;431;0.7;;;Klaas Kruithof [@AkzoNobel] vertelt op het symposium van @ARCCBBC hoe de (verf)industrie  de ecologische voetprint door innovatie duurzaam kan verkleinen #peopleplanetpaint @AkzoNobelNL https://t.co/tjUx1YpM0q;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 13:44;https://twitter.com/ARCCBBC/status/1385197908757204992;;post;3;324;ARCCBBC;324;4.2;;;"Behind the scenes! 'Collaborative innovation in a time of change' interview met Dirk Smit, @Shell; Klaas Kruithof, [@AkzoNobel]  en Jorg Unger, @BASF_NL tijdens het @ARCCBBC symposium 'Reinventing Chemistry Together'.  #sustainable #chemistry #consortium #arccbbc https://t.co/jqoYdRik0Q";twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 12:44;https://twitter.com/steverudderham/status/1385182706850582530;;post;;782;steverudderham;782;0.7;;;We’re committed to reducing our impact on the planet by reusing all our waste by 2030. 🌏By pioneering increasingly #sustainablesolutions, 58% of our obsolete materials were re-used or recycled in 2020. Find out more https://t.co/SRvBELeipr #PeoplePlanetPaint #EarthDay [@AkzoNobel] https://t.co/Qjcb0Cjt0L;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 12:14;https://twitter.com/ARCCBBC/status/1385175183326076929;;post;2;322;ARCCBBC;322;3.9;;;Almost ready for the @ARCCBBC  Reinventing Chemistry Together Event! Look at how our 3D logo is printed!  @UniUtrecht @univgroningen @TUeindhoven @Shell @Nouryon [@AkzoNobel] @BASF   https://t.co/2SFBJ9kqvm;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 11:00;https://twitter.com/AkzoNobelNL/status/1385156424674811904;;post;;2162;AkzoNobelNL;2162;2.2;;;Sikkens Autocoat BT gaat samen met de Stichting Hondekop twee historische treinen herstellen. De groene Hondekop is op 24 april op afstand, coronaproof, zichtbaar voor publiek in Apeldoorn. https://t.co/mwBOo8Y1Hb #StichtingHondekop #Mat54 #erfgoed [#AkzoNobel] #VehicleRefinishes;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 10:08;https://twitter.com/VJLvEekhout/status/1385143544088776705;;post;;696;VJLvEekhout;696;0.7;;;We’re committed to reducing our impact on the planet by reusing all our waste by 2030. 🌏By pioneering increasingly #sustainablesolutions, 58% of our obsolete materials were re-used or recycled in 2020. Find out more https://t.co/bOCXKwLTfi #PeoplePlanetPaint #EarthDay [@AkzoNobel] https://t.co/XCEVbudO8V;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-22 09:27;https://twitter.com/ARCCBBC/status/1385133217829818370;;post;7;322;ARCCBBC;322;3.9;;;Reinventing Chemistry Together! @ARCCBBC  lustrum event preparations are in full swing! @UniUtrecht @TUeindhoven @univgroningen @BASF @Shell @Nouryon [@AkzoNobel] https://t.co/OATJtN8oGu;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 20:00;https://twitter.com/AkzoNobelNL/status/1384929934355877896;+;post;;2162;AkzoNobelNL;2162;2.4;;;Highlight Q1: Trots dat we onze #TopEmployer certificering in Nederland geprolongeerd hebben, evenals in een aantal andere landen. Een mooie opsteker voor de people factor in onze ‘People. Planet. Paint.’ duurzaamheidsstrategie. https://t.co/CJshWQ6WNC [#AkzoNobel] https://t.co/qIeg8tFCF0;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 16:30;https://twitter.com/Cashcow_NL/status/1384877126843867138;;post;;1938;Cashcow_NL;1938;1.2;;;De winstgroei bij [AkzoNobel] kan beleggers niet inspireren. Charttechnisch staat de koers op week- en dagbasis bovenin de bandbreedte. https://t.co/zU7rPbc6WQ . . #beleggen [#AkzoNobel] #aandelen #beleggingstip #beurstip #aandelentip https://t.co/RxLrB2hm9v;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 16:30;https://twitter.com/AkzoNobelNL/status/1384877083315277824;+;post;;2162;AkzoNobelNL;2162;2.4;;;Highlight Q1: Blij dat we onze samenwerking met @McLarenF1 hebben verlengd voor het nieuwe seizoen 🏎️ en trots om onze #SikkensVR kleuren te zien schitteren op de #MCL35M op circuits over de hele wereld. 🧡 https://t.co/t4ajeXYx7q [#AkzoNobel] #McLaren #kleur #passievoorverf https://t.co/aCHC01tjp2;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 16:15;https://twitter.com/GertvanHarskamp/status/1384873312988372996;-;post;;2196;GertvanHarskamp;2196;5.2;;;Huis een schilderbeurtje nodig? [AkzoNobel]-topman Vanlancker: ’Verf gaat dit jaar duurder worden’ https://t.co/Ew3xoAtw4I via @telegraaf;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 16:11;https://twitter.com/theobesteman/status/1384872318661431298;-;post;;2460;theobesteman;2460;2.2;;;Grootste verfreus Europa: ’Schilderbeurt dit jaar duurder worden’ https://t.co/YBogorFblB @GertvanHarskamp [#AkzoNobel];twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 15:30;https://twitter.com/FD_Nieuws/status/1384862192797900800;;post;2;115055;FD_Nieuws;115055;67.5;;;[AkzoNobel] moet vechten op 'wilde en onvoorspelbare' markt voor grondstoffen https://t.co/V2xNgFCcg8;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 15:21;https://twitter.com/beurstweets/status/1384859860211175434;+;post;;7126;beurstweets;7126;1;;;[AkzoNobel] | Goed op schema: In lijn met het aandeel veert de omzet  van [AkzoNobel] in het eerste kwartaal flink op. De onderneming heeft wel te kampen met enkele risico’s maar ligt goed op koers richting het eigen margedoel De omzet van [AkzoNobel] is in… https://t.co/ohbxI1dZ7i https://t.co/6MnVYQIvDk;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 14:38;https://twitter.com/BNR/status/1384848979540672517;+;post;;122538;BNR;122538;160.2;;;Jonge volwassen dertigers en de doe-het-zelfzaak aan de basis voor succes [#AkzoNobel] in Q1   https://t.co/61C66DGBOO;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 14:29;https://twitter.com/AkzoNobelNL/status/1384846822720557057;;post;2;2162;AkzoNobelNL;2162;2.3;;;Highlight Q1: Als partner van de baanbrekende @PolarPodExpe helpen we de wetenschappelijke kennis van het klimaat en de mariene biodiversiteit van onze planeet bevorderen. #PeoplePlanetPaint. ℹ️ https://t.co/16lYeqFxif [#AkzoNobel] #Antarctica #expeditie #PolarPod https://t.co/LfNdM5ySWN;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 13:44;https://twitter.com/aftersalesmag/status/1384835326313570307;;post;;4564;aftersalesmag;4564;0.5;;;Omzet [AkzoNobel] plust 16 procent in Q1 https://t.co/bXsEDegS0B https://t.co/JPSPaBC0XB;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 13:05;https://twitter.com/Beleggersdesk/status/1384825555762270208;;post;;1555;Beleggersdesk;1555;0.9;;;Vliegende start voor [AkzoNobel] [#AkzoNobel] https://t.co/Obys6be4Ma;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 13:05;https://twitter.com/IEXnl/status/1384825552138383362;;post;;6788;IEXnl;6788;0.6;;;Vliegende start voor [AkzoNobel] https://t.co/WMVIaRkAbi #IEX;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 13:05;https://twitter.com/IEX_AkzoNobel/status/1384825545775538178;;post;;426;IEX_AkzoNobel;426;0.5;;;Vliegende start voor [AkzoNobel] https://t.co/6FMwJqWs6j #IEX [#AkzoNobel];twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 13:00;https://twitter.com/EddySchekman/status/1384824407139381250;;post;;386;EddySchekman;386;0.5;;;[AkzoNobel]: Eerst calls schrijven, daarna puts https://t.co/Yr4SN1lDV5;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 12:58;https://twitter.com/HackerAnurag001/status/1384823890317254659;;post;;54;HackerAnurag001;54;0.6;;;#AutomotivePlastics #MarketAveragePrice By Player, 2014 - 2025.  Download Free Sample  - https://t.co/beqdBRSBR5  Key Players - @BASF [@AkzoNobel] @CovestroUS @Evonik @BorealisAI @exploreQuadrant https://t.co/K1AT2BPCTf;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 12:44;https://twitter.com/DirkRentmeester/status/1384820233479852032;;post;;212;DirkRentmeester;212;0.6;;;Zojuist @BNR Thierry van Lookeren van [@AkzoNobel] 'toename van home improvement vanwege blijvend thuiswerken'. Denk ook eens aan een kunstwerk voor je werkplek. Atelierbezoek en opdrachten op afspraak mogelijk. https://t.co/KwmBG7pjJc;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 11:05;https://twitter.com/IEXnl/status/1384795353656987653;;post;;6789;IEXnl;6789;0.6;;;Beursblik: Degroof Petercam verhoogt koersdoel [AkzoNobel] https://t.co/gj6YKAlgNs #IEX;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 10:55;https://twitter.com/SlimBeleggen/status/1384792937737998337;;post;;17751;SlimBeleggen;17751;0.6;;;Beursblik: Degroof Petercam verhoogt koersdoel [AkzoNobel] https://t.co/0VZPnCSAQM;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 10:46;https://twitter.com/steverudderham/status/1384790541645266944;;post;;782;steverudderham;782;0.7;;;Strong results from the team announced this morning!  .[@AkzoNobel]'s Q1 results are now available. Read more: https://t.co/eQpWm1faOR $[AKZA] $AKZOY $AKZOF $[AKZA] #FinancialResults [#AkzoNobel] https://t.co/TTAzzfJ6l2;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 10:05;https://twitter.com/IEXnl/status/1384780240178794496;;post;;6788;IEXnl;6788;0.6;;;Beursblik: [AkzoNobel] presteert sterk https://t.co/QddSATrWQT #IEX;twitter;
"""AkzoNobel"" OR ""AKZA"" (src:twitt...";2021-04-21 10:04;https://twitter.com/beurstweets/status/1384779959147716612;;post;;7125;beurstweets;7125;1;;;Beursblik: [AkzoNobel] presteert sterk: De resultaten van [AkzoNobel] in het eerste kwartaal zijn sterk. Dit is de belangrijkste slotsom in een analyse door de Amerikaanse zakenbank JPMorgan Cazenove van de kwartaalcijfers van de verfgigant. https://t.co/nznSQfF360 https://t.co/QA9L8RSR6D;twitter;
