zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 18:30;https://twitter.com/bertus1947/status/1392155249956294663;;post;;300;bertus1947;300;2.6;;;@VattenfallNL [Vattenfall] Rattenval 🪵;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 18:05;https://twitter.com/SimonHoekstra/status/1392148923708551170;;post;;1719;SimonHoekstra;1719;1.6;;;"[Vattenfall] doet Magnumcentrale Eemshaven in de verkoop; concern wil zich concentreren op warmtevoorziening https://t.co/Iedv8yzLOu";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 17:12;https://twitter.com/thee3zoetjes/status/1392135571758268418;-;post;18;105;thee3zoetjes;105;2.3;;;Beste @VattenfallNL: natuurlijk is onderhoud af en toe nodig. Maar  DRIE dagdelen (09.00 - 21.00) geen warmte/warm water leveren is totaal onacceptabel! De peperdure stadswarmte is voor [Vattenfall] al de kip met gouden eieren, dit kan niet door de beugel! @OmroepFlevoland @almere;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 15:53;https://twitter.com/FD_Nieuws/status/1392115738115248131;;post;3;115628;FD_Nieuws;115628;42.3;;;[Vattenfall] wil grote gascentrale in Eemshaven verkopen https://t.co/aTPvn1zrXI;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 15:35;https://twitter.com/HenriBontenbal/status/1392111120069058561;;post;6;12255;HenriBontenbal;12255;61.8;;;[Vattenfall] wil grote gascentrale in Eemshaven verkopen: https://t.co/5XKegCrkKC;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:30;https://twitter.com/Piet_Heyn/status/1392094781350846466;;post;;12615;Piet_Heyn;12615;4;;;[#Vattenfall] onderzoekt verkoop #gascentrale in #Eemshaven https://t.co/gt3MvkyCX7;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:28;https://twitter.com/Energeia_Nieuws/status/1392094256463073285;;post;;5387;Energeia_Nieuws;5387;1.3;;;[Vattenfall] wil Magnumcentrale verkopen https://t.co/tksh241TAe https://t.co/es221xSOci;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:25;https://twitter.com/rtvnoord/status/1392093450867253251;;post;2;108238;rtvnoord;108238;33.6;;;[Vattenfall] onderzoekt verkoop gascentrale in Eemshaven https://t.co/pHjJfa8cKA https://t.co/OcCWOk2rHj;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:12;https://twitter.com/dvhn_nl/status/1392090271085735936;;post;3;92115;dvhn_nl;92115;81.2;;;Het Zweedse energieconcern [Vattenfall] wil de gasgestookte Magnum-energiecentrale in de Eemshaven verkopen. Het concern wil zich concentreren op duurzame warmtevoorziening. https://t.co/VlIGchmJB7;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:11;https://twitter.com/fenokkio/status/1392089919015858178;;post;111;3600;fenokkio;3600;263.6;;;"Lees hier #vertaling vh volledige Zweedse artikel (op basis waarvan oa. @GretaThunberg reageerde) ""[Vattenfall]'s 'duurzaamheids' aanpak leidt tot risico verhoogde #uitstoot  en #boskap'' @dagensnyheter 5 mei 2021, @PeterAlestig  https://t.co/Vy96HlWrtr";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:10;https://twitter.com/hans_energeia/status/1392089669186248704;;post;;551;hans_energeia;551;0.6;;;"[Vattenfall] wil Magnumcentrale verkopen wegens beleidsdoel ""fossielvrij in één generatie"", ook al is de centrale inmiddels 'hydrogen-ready' https://t.co/PyS4G3FzcA";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 14:05;https://twitter.com/Noorderkrant/status/1392088353261166597;;post;;885;Noorderkrant;885;0.7;;;"[Vattenfall] doet Magnumcentrale Eemshaven in de verkoop; concern wil zich concentreren op warmte ... https://t.co/8bV0tOuN9v";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 13:53;https://twitter.com/dvhn_nl/status/1392085493404274695;;post;2;92114;dvhn_nl;92114;81.2;;;Het Zweedse energieconcern [Vattenfall] wil de gasgestookte Magnum-energiecentrale in de Eemshaven verkopen. Het concern wil zich concentreren op duurzame warmtevoorziening https://t.co/VlIGchmJB7;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 13:46;https://twitter.com/marcuselzinga/status/1392083799849189376;;post;3;790;marcuselzinga;790;4.4;;;Zonnepark Oosterweilanden levert op wat is voorspeld. Mede dankzij subsidie, opgebracht via de energienota. Net zoals de huidige ‘fossiele infrastructuur’ ook door ons allen is betaald. Dat gemeente eigenaar zonnepark is, is beter dan bv [Vattenfall]: opbrengst-> onze voorzieningen https://t.co/S5tPeOoJAQ;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 13:19;https://twitter.com/OmmelanderDe/status/1392076869579821064;;post;2;853;OmmelanderDe;853;1.8;;;[Vattenfall] wil centrale in de Eemshaven verkopen -  https://t.co/qFGJLaILXL https://t.co/AlhBYlLcyC;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 11:47;https://twitter.com/florianwolff/status/1392053785229504513;-;post;;1434;florianwolff;1434;2.9;;;Geen biomassacentrale in Diemen. @VattenfallNL verkoopt leugens. [Vattenfall], go home. Anders sturen we Greta op je af. #klimaat @GretaThunberg #biomassa #klimaatrechtvaardigheid  https://t.co/wlYEIFOve1;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 11:00;https://twitter.com/esuenoX/status/1392041802358796289;;post;;2810;esuenoX;2810;0.7;;;Steered charging of electric vehicles can provide the electricity grid with much needed flexibility. In Berlin and Amsterdam, [Vattenfall] is running two interesting new projects to test flexible charging.   https://t.co/XLWcPo7AqH https://t.co/cfZXWQjAP7;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 07:38;https://twitter.com/JeffreyHeijboer/status/1391991187024891911;;post;;368;JeffreyHeijboer;368;0.7;;;ENGIE legt de laatste hand aan een hulpwarmtecentrale en warmtebuffer voor [Vattenfall]. Mede dankzij het project Amsterdam South Connection realiseert de gemeente Amsterdam in 2025 een CO2-uitstoot verlaging van 40%.  https://t.co/is5dTc4pMo;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-11 07:21;https://twitter.com/j_vollenbroek/status/1391986756745105408;;post;98;5322;j_vollenbroek;5322;143.4;;;Directie van [Vattenfall],  Alle fracties in de Diemense gemeenteraad en het college van B en W vragen om het bomencrematorium van jullie niet te bouwen. Niemand wil dat onding nog. Trek de stekker eruit nog voordat de rechter uitspraak doet! https://t.co/nJixr04Ykp;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 21:21;https://twitter.com/visschers/status/1391835879635931136;;post;3;219;visschers;219;18.8;;;"Ulrika Jardfelt, [Vattenfall]: ""[Vattenfall] zal geen biomassacentrale bouwen als regering, lokale politici of consumenten het niet willen. We zijn niet doof voor publieke opinie."" Antwoord gemeenraad en B&W Diemen: ""We willen geen biomassacentrale.""  https://t.co/dvQBxQ75VD";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 10:17;https://twitter.com/omnescontra1/status/1391668752589025282;;post;4;3266;omnescontra1;3266;13.2;;;"Thunberg: “Ieder jaar zullen meer dan 200.000 ton houten pellets worden verbrand in de geplande energiecentrale van [Vattenfall] in Diemen, Nederland. In plaats van omschakeling van het bedrijf naar fossielvrij dreigt een verhoogde uitstoot van kooldioxide."" https://t.co/kc1EJJogef";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 10:08;https://twitter.com/AlmereDEZEWEEK/status/1391666357851365378;;post;;2699;AlmereDEZEWEEK;2699;4.4;;;De eerste onderdelen voor de molens van het windpark van Almeerse Wind en [Vattenfall] zijn in de nacht van vrijdag op zaterdag aangekomen in Pampus. Vanuit Rotterdam vertrokken drie vrachtwagens met daarop de 57 meter lange bladen van de eerste windmolen.  https://t.co/OGTux6BOuG;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 09:50;https://twitter.com/HartBloemendaal/status/1391661894084276224;;post;11;742;HartBloemendaal;742;6.5;;;[Vattenfall] ligt zwaar onder vuur. En terecht. #Diemen mag niet doorgaan. Geen #biomassacentrale https://t.co/Fu6hrMdZE0;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 08:34;https://twitter.com/MarjonMelissen/status/1391642674420125699;;post;;657;MarjonMelissen;657;2.7;;;Hey @AmsterdamNL, gaan jullie dan nu eindelijk stoppen met [Vattenfall] lopen sponsoren met die Green Deal? En stoppen met bewoners pushen om over te stappen naar stadswarmte? Klimaatactiviste Greta Thunberg protesteert tegen biomassacentrale in Diemen - https://t.co/kPl4fScWjc;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 07:54;https://twitter.com/EvaQuaeck/status/1391632611286687744;;post;;242;EvaQuaeck;242;2;;;"""Elk jaar zullen meer dan 200.000 ton houtpellets worden verbrand in de geplande energiecentrale van [#Vattenfall] in Diemen."" https://t.co/KzaqdRhNO8";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-10 00:04;https://twitter.com/Energeia_Nieuws/status/1391514461207506946;;post;;5385;Energeia_Nieuws;5385;1.3;;;Verzekeraar ASR koopt windpark van [Vattenfall] https://t.co/gdM1S8RXOV https://t.co/Nn9LMguJ3D;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 18:30;https://twitter.com/itisi1958/status/1391430433540349958;;post;;564;itisi1958;564;1.2;;;Waarschuwing! Greta Thunberg protesteert tegen biomassacentrale in Diemen. #amsterdam [#Vattenfall] https://t.co/zVUaSSOOdy;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 12:34;https://twitter.com/KlompsmaNettie/status/1391340673220104195;;post;2;413;KlompsmaNettie;413;19.7;;;@GretaThunberg waarschuwt voor gevolgen verbranden #houtpellets in #biomassa-centrale #Diemen van [#Vattenfall]. 'dagelijks zullen daar ong. 36.000 zakken met 16 kg houtpellets worden verbrand & dat leidt tot méér #CO2-uitstoot.'  Paard achter de wagen dus.  https://t.co/E4P3E0tkeF;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 12:15;https://twitter.com/BBeekhuizen/status/1391335930255060992;;post;5;2166;BBeekhuizen;2166;4.2;;;"#Klimaatactiviste Greta #Thunberg protesteert tegen #biomassacentrale in #Diemen   De omschakeling van [#Vattenfall] naar fossielvrij verbranden van hout leidt tot een verhoogde uitstoot van kooldioxide.  ""Bomen hebben jarenlang CO2 staan opnemen""  https://t.co/Er2ki3mi3c via  @NOS https://t.co/UptIViWhri";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 11:41;https://twitter.com/Back2Basics_PII/status/1391327560320135169;-;post;;65;Back2Basics_PII;65;2;;;Dat we toch klimaatactiviste @GretaThunberg nodig hebben om de grootste '#biomassacentrale' van  Nederland in #Diemen, met 400 miljoen euro aan 'duurzaamheidssubsidies'', tegen te houden... 😡😡😡🤬 Echt, zum Kotzen, nietwaar @GroenLinks? [#Vattenfall] https://t.co/ssJhtdI4O3;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 11:37;https://twitter.com/joerioudshoorn/status/1391326483017342976;;post;;1225;joerioudshoorn;1225;1.1;;;[Vattenfall] krijgt waar ze om vraagt. Roepen dat je in een generatie fossielvrij wil zijn is strijdig met een biomassacentrale. Terecht internationale aandacht!  Klimaatactiviste Greta Thunberg protesteert tegen biomassacentrale in Diemen - https://t.co/LOnFoKpkdk;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 11:04;https://twitter.com/Martin1960/status/1391318206451703808;-;post;10;1380;Martin1960;1380;13.5;;;Tja, gekke Greta, het zijn toevallig wel je wereldvreemde geestverwanten van GroenLinks die daar, samen met je landgenoten van [Vattenfall], verantwoordelijk voor zijn... 😹 “Greta waarschuwt voor gevolgen houtverbranding in Diemen” https://t.co/7aA1X6Q4YL;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 10:58;https://twitter.com/ADnl/status/1391316605557166082;;post;222;399711;ADnl;399711;326;;;Greta Thunberg vraagt aandacht voor houtverbranding in Diemen door het Zweedse energiebedrijf [Vattenfall]  https://t.co/m0uqqONuxJ;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 09:42;https://twitter.com/AcquaseriaComo/status/1391297570543181825;;post;;1185;AcquaseriaComo;1185;0.8;;;Greta Thunberg ziet Hollandse houtverbranding niet zitten https://t.co/w2NSUUR8SJ via @telegraaf Als ik [Vattenfall] was zou ik maar uitkijken voordat je het weet heb Greta op je dak;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 09:18;https://twitter.com/NancyGroningen/status/1391291370527133696;;post;2;6427;NancyGroningen;6427;84.6;;;Hopelijk wordt [Vattenfall] op 7 juni gestopt door de rechter! 🙏  Greta Thunberg ziet Hollandse houtverbranding niet zitten https://t.co/z19lb4B0IJ #telegraafpremium via @Telegraaf;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-09 07:40;https://twitter.com/Fflechette1947/status/1391266698838396930;-;post;2;891;Fflechette1947;891;42.5;;;#GretaThunberg ziet Hollands grootste houtverbranding In #Diemen niet zitten. Ze is boos op staatsbedrijf [#Vattenfall] uit Zweden. Zou dit mutsje eindelijk het licht zien. https://t.co/75B6KsflaX;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-08 20:19;https://twitter.com/Michel1401/status/1391095389965717505;;post;;4746;Michel1401;4746;18.7;;;Voor het eerst ben ik het met Greta Thunberg eens. #houtverbranding [#Vattenfall] #Diemen  https://t.co/pMfXtQlXyl;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-07 13:22;https://twitter.com/carmenbetekenis/status/1390628184715055104;-;post;2;368;carmenbetekenis;368;0.9;;;Vorig jaar abonnement opgezegd bij @VattenfallNL staat er vandaag een schimmig mannetje met [Vattenfall] jas voor de deur. Vertrouw het niet. Zijn jullie aan het klantjes vangen in Waarland vandaag of toch ff politie bellen?;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 20:53;https://twitter.com/rldehaan/status/1390379102570532875;;post;;2280;rldehaan;2280;1.7;;;Verzekeraar ASR koopt windpark van [Vattenfall]. https://t.co/dNGHy4UFBq #Energeia #Nieuws;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 15:58;https://twitter.com/Energeia_Nieuws/status/1390304952501690377;;post;;5381;Energeia_Nieuws;5381;1.4;;;Verzekeraar ASR koopt windpark van [Vattenfall] https://t.co/iVj0q6dEbc https://t.co/0h6wLLwNeq;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 15:36;https://twitter.com/Debuurvrouwzegt/status/1390299504272805888;-;post;7;645;Debuurvrouwzegt;645;6.5;;;"Telefonisch uitleggen hoe een Playstation werkt. ""Controller, ma. Met die 2 poken."" -""Ik krijg een groen scherm, doettie zelf hoor! Allemaal rode lampjes, en nu??"" *Neefje krijst, [Vattenfall] aan de deur* ""Wilt u minder g-?"" -""Nee, ik ben graag zo duur mogelijk uit, dáág!"" https://t.co/dqPVVw0AH5";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 14:15;https://twitter.com/dennism/status/1390279082945007617;+;post;;1727;dennism;1727;1.2;;;"Deze jongen gaat naar #Welkom #Energie voor een jaartje, #doei [#Vattenfall] ;-)";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 11:57;https://twitter.com/parking_net/status/1390244304732495874;;post;;3925;parking_net;3925;0.6;;;Diving an EV car in Sweden just became easier, with EasyPark's collaboration with [Vattenfall]! https://t.co/CM7qQxVha7 #parkingnews;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-06 09:13;https://twitter.com/Macspertise/status/1390203127643742208;+;post;;300;Macspertise;300;2.5;;;(Vertaalde tweet van @GretaThunberg): Jaarlijks > 200.000 ton houtpellets verbranden in de geplande [Vattenfall] centrale in Diemen. De investering voor omschakeling naar fossielvrij, maar het risico bestaat dat de uitstoot van kooldioxide toeneemt. Slim @VattenfallNL..;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-05 17:17;https://twitter.com/PeterAlestig/status/1389962362153848835;-;post;3;2641;PeterAlestig;2641;4.1;;;På tio år har EU:s konsumtion av träpellets fördubblats. Nu spås den fördubblas igen – på fem år. Men samtidigt växer kritiken. I Nederländerna har statliga [Vattenfall] blivit symbolen för den, enligt kritikerna, ohållbara utvecklingen. #klimat https://t.co/sQIfbzunYz;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-05 17:09;https://twitter.com/fenokkio/status/1389960349349253121;-;post;15;3522;fenokkio;3522;170;;;Energie-gigant @VattenfallNL zet met #biomassa investering Diemen, zijn hele #reputatie op het spel. De #rechtszaak en #protestacties - waaronder https://t.co/8fZNx4QEwp - maken [Vattenfall] tot symbool voor alles wat fout is. https://t.co/Vy96HlWrtr;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-05 16:41;https://twitter.com/gratisspullen/status/1389953489636315138;;post;;933;gratisspullen;933;0.5;;;Update: Gratis cadeau t.w.v. €350 bij 1 jaar [Vattenfall] #gratis https://t.co/0aRxU53Bvf;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-05 15:09;https://twitter.com/VattenfallNL/status/1389930165413818370;;post;;5674;VattenfallNL;5674;2.7;;;Storing #stadswarmte #Lelystad in omgeving Voorstraat, Donaustraat en Waalstraat is opgelost. De warmte levering komt langzaam op gang. [#Vattenfall];twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-05 10:50;https://twitter.com/VattenfallNL/status/1389865035338485764;-;post;3;5673;VattenfallNL;5673;2.4;;;Storing #stadswarmte #Lelystad omgeving Voorstraat, Donaustraat en Waalstraat. Monteur ter plaatse. Reparatie aan leidingen duurt tot ongeveer 14:30 uur. Onze excuses voor het ongemak. [#Vattenfall];twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 21:37;https://twitter.com/susannasilfver/status/1389665444596944902;;post;2;7842;susannasilfver;7842;3.6;;;Är det passande att uttrycka sig så här när man är presschef på statliga [Vattenfall], (och tidigare har jobbat åt inrikesminister Mikael Damberg)? https://t.co/YhUNHk9vHo;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 19:01;https://twitter.com/EnergieenGas/status/1389626207919120398;;post;;110;EnergieenGas;110;0.5;;;Nieuw: Gratis Klus Cadeaukaart (€200) bij [Vattenfall]. https://t.co/sC12neWkjy;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 13:56;https://twitter.com/gratisspullen/status/1389549381540532227;;post;;934;gratisspullen;934;0.5;;;Update: Gratis XBOX ONE S 1 TB met 1 controller bij 1 jaar [Vattenfall] #gratis https://t.co/AQLpeTtoEm;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 13:40;https://twitter.com/gratisspullen/status/1389545442594144263;;post;;934;gratisspullen;934;0.5;;;Update: Gratis cadeau naar keuze t.w.v. €350 bij [Vattenfall] #gratis https://t.co/zBUUq1lXQc;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 13:34;https://twitter.com/gratisspullen/status/1389544031194173442;;post;;934;gratisspullen;934;0.5;;;Gratis cadeau naar keuze t.w.v. €350 bij [Vattenfall] #gratis https://t.co/zBUUq1lXQc;twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-04 08:45;https://twitter.com/visschers/status/1389471298682753026;;post;12;214;visschers;214;17.1;;;"Onderteken de petitie tegen biomassaverbranding in Duitse kolencentrales: kolencentrale Hamburg van [Vattenfall] (bos uit Namibië) en kolencentrale Wilhelmshaven van Onyx (Enviva/ Riverstone; 2.9 Mton houtpellets/ jaar uit de VS). https://t.co/XAemkY8gy8";twitter;
"""Vattenfall"" OR ""NUON"" (src:twit...";2021-05-03 21:56;https://twitter.com/enilave/status/1389307816821858308;+;post;;174;enilave;174;1.9;;;💜 voor de spaarpunten van [Vattenfall]. 2 x rituals pakket met bijbetaling van €12,- per pakket... helaas voor de moeder en schoonmoeder. #gevenisleukerdatwel 😉;twitter;
