zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-15 16:31;https://twitter.com/dcrainmakerblog/status/1382703199585456134;;post;2;66839;dcrainmakerblog;66839;0.8;;;SRAM Rival [AXS] Power Meter: Hands-on and First Rides with SRAM's least expensive power meter - starting at $249. It's also a new technology design for Quarq, being spindle based. Here's my first few rides worth of testing: https://t.co/7iwAOa1SsU https://t.co/nB7eFMOUDW;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-15 16:10;https://twitter.com/grintamagazine/status/1382697761439617024;+;post;;4558;grintamagazine;4558;0.5;;;Hoe goed de nieuwe Rival eTap [AXS] is? Dat konden we al merken dankzij een test in avant-première. https://t.co/N4weGapBp8;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-15 12:38;https://twitter.com/PhylumBV/status/1382644468386516993;;post;;194;PhylumBV;194;1.9;;;De methode met azijnzuuranhydride is ontwikkeld door ketenpartner SHR Hout Research. Het daadwerkelijk acetyleren vindt plaats bij [Accsys] in Arnhem. Daarna produceert timmerfabriek WEBO in Rijssen het modulair van opbouw zijnde kozijn. 3/4;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-15 11:53;https://twitter.com/Ax_SCB/status/1382633222807359494;;post;2;1050;Ax_SCB;1050;4;;;Check out my new @AxieInfinity video 🔥 Me and @RCTechBattles go through a battle we had and give a breakdown to what went on during the fight! ⚔️🛡️ $[AXS] #Axiegang   👇 https://t.co/d4BiHE3946 https://t.co/5l4MFVrt8p;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-12 18:19;https://twitter.com/beurstweets/status/1381643046496956416;;post;;7095;beurstweets;7095;0.8;;;Slotcall: Niet altijd feest: AEX -0,8% en een rondje langs Alibaba, Coolblue, Just Eat Takeaway, Fagron, Ordina, Randstad, Accell, [Accsys], Alfen, de chippers en meer! https://t.co/S66e2e0iom;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-12 11:05;https://twitter.com/DaytradeJeffrey/status/1381534035965579266;;post;;20301;DaytradeJeffrey;20301;0.9;;;$[AXS] to 24000 sat https://t.co/n0KZv6ZO4c;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-12 06:32;https://twitter.com/saleswallet/status/1381465347274985473;;post;;554;saleswallet;554;0.7;;;#CoinsOfDay  $BNB 👈FC  $CAKE 👈FC  $DOGE  $WIN 👈FC  $ALGO 👈FC  $KCS 👈FC  $SOL  $ADA 👈FC  $PAID 👈FC $[AXS] $DODO 👈FC  $HOT 👈FC $SRM $WOO 👈FC $TRX  $MTV $XMR 👈FC $MANA 👈FC $EGLD $FTT $VGX  👈FC : Follow Closer  #BITCOIN #ETHEREUM #Binance #Huobi #cryptocom #OKEx #Coinbase;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-11 16:49;https://twitter.com/Rashid4812/status/1381257991148609537;;post;2;123;Rashid4812;123;1.6;;;$cover going up up  moonnnnnnnn🤩🚀🚀 🚀 🚀🚀🚀 🚀🚀🚀  $DEGO $ENJ $TVK $RSR $VET $ONE $VRA $[AXS] $FET $NANO  $ADA $GRT $HBAR $AMB $BNB $SXP $CAKE $BEPRO $SERO $ETH $XRP $BTT $WIN $VET $ICX $KICK $GMB $BAX $OPCT $MTV $PUNDIX $NPXS $WIN $AIOZ $TKO $WRX $FEI $JULD $TRIBE $XRP $BTC https://t.co/85meBcgaTw;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-09 13:37;https://twitter.com/Christi75651368/status/1380484952010067971;;post;2;15;Christi75651368;15;4.3;;;Bitcoin is going up as we have analyzed 🚀  👉 Join Channel: https:https://t.co/XglZKGO963  $BTC $ETH #NFT $PERL $ENJ $FLOW $THETA #BSC  $REEF $LUNA $SAND $[AXS] $TVK $HOGE $CHZ $STX $ROSE $TROY $ONE $CERL $IRIS $ANC $ADA $DIA $XRP $DOGE $ATOM $LUNA $ZCX $BNB $WABI $LTO $CVC https://t.co/KwcyeGc4EA;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-07 18:01;https://twitter.com/CryptoC94914588/status/1379826728659513353;;post;;1051;CryptoC94914588;1051;1;;;When will the crazy #Altseason2021 start?! 🤩  ********************************* $UBX $VRA $WIN $HOT $DENT $CTI $SHA $TONE $XRP $CKB $ADA $XRP $BTC #KuCoin #KuCoinCryptoGem #Crypto #cryptocurrency #Bitcoin      $BTT $LTC $TRX $BTG $QTUM $VITE $THETA $OMG $PSG $ETC $DEGO $QKC $[AXS];twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-06 17:58;https://twitter.com/kingb4a/status/1379463532387913732;;post;;521;kingb4a;521;0.7;;;$BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO https://t.co/ghafiYEwNN;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-03 16:20;https://twitter.com/Dathtl7/status/1378351659483459584;;post;2;3;Dathtl7;3;4.4;;;👀 #LTC is b by the retest, Litecoin would fly to $250!  👉 Join Channel: https://t.co/rFgfda3Bf4  $BTC $ETH #NFT $PERL $ENJ $FLOW $THETA #BSC  $REEF $LUNA $SAND $[AXS] $TVK $HOGE $CHZ $STX $ROSE $TROY $ONE $CERL $IRIS $ANC $ADA $DIA $XRP $DOGE $ATOM $LUNA $ZCX $BNB $WABI $LTO $CVC https://t.co/SWaGSXeOzD;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-04-03 08:56;https://twitter.com/dathtl8/status/1378240012827824128;;post;2;36;dathtl8;36;4.4;;;If you missed $EOS then $BCH is  Get in before it moves  👉 Join Channel: https://t.co/0UxbI9PFiv  $BTC $ETH #NFT $PERL $ENJ $FLOW $THETA #BSC  $REEF $LUNA $SAND $[AXS] $TVK $HOGE $CHZ $STX $ROSE $TROY $ONE $CERL $IRIS $ANC $ADA $DIA $XRP $DOGE $ATOM $LUNA $ZCX $BNB $WABI $LTO $CVC https://t.co/ueRcukh6Sm;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-30 15:15;https://twitter.com/DavosCryptos/status/1376885774671618052;;post;;19966;DavosCryptos;19966;0.8;;;Daily gainers list 30 March 2021 by @CryptoDiffer 🚀  24 Hours Price Change: $MTL +211.6% $DORA +67.3% $PLOT +42.0% $[AXS] +41.0% $HOT +39.0% $WAN +34.1% $XVS +33.8%  $MTL $DORA $PLOT $[AXS] $HOT $WAN $XVS https://t.co/lCpjNE9MOi;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-30 13:50;https://twitter.com/CryptoDiffer/status/1376864331879571456;;post;2;106157;CryptoDiffer;106157;4.7;;;TOP 15 @Binance IEO by price performance in 2021  $ONE $SAND $MATIC $CELR $FET $BTT $[AXS] $WRX $TROY $ALPHA $CTSI $PERL $WIN $EGLD $KAVA https://t.co/ZuHaFVEn4V;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-30 12:37;https://twitter.com/QICcommunity/status/1376845978624479232;;post;2;6858;QICcommunity;6858;3.7;;;What #crypto #NFTs have performed the best this week?🧐   Here they are👇   $DMT $ARTE $CNS $VIBE $CUBE $[AXS] $SOUL $REVV $TOWER $CHONK https://t.co/G9d3sRp5eS;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-29 19:16;https://twitter.com/kingb4a/status/1376584020121817088;;post;;525;kingb4a;525;0.7;;;Buying $link here ready to breakout  $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-29 11:52;https://twitter.com/Athenia_IA/status/1376472341279047680;;post;;147;Athenia_IA;147;0.7;;;$[AXS] #ACCSYS - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op ACCSYS zolang... https://t.co/T5o0GJmcWT;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-29 11:52;https://twitter.com/CentralchartsNL/status/1376472342344437765;;post;;127;CentralchartsNL;127;0.7;;;$[AXS] #ACCSYS - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op ACCSYS zolang... https://t.co/IpZYSTZah1;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-28 19:25;https://twitter.com/kingb4a/status/1376223974380699652;;post;;533;kingb4a;533;0.7;;;Buying $TROY here next x2?!  $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-28 13:29;https://twitter.com/kingb4a/status/1376134270809305094;;post;;533;kingb4a;533;0.7;;;Buying $ONE here! Almost breaking middle Bollingerband on 4hr timeframe!   $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-28 10:06;https://twitter.com/kingb4a/status/1376083372020277248;;post;;532;kingb4a;532;0.7;;;Our $BNB trade is running nice! Hold it more to come!   $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-28 10:06;https://twitter.com/kingb4a/status/1376083135163695107;;post;;532;kingb4a;532;0.7;;;Buying $ENJ here targets up to 5500 sats. But keep an eye over $BTC  $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-27 22:48;https://twitter.com/kingb4a/status/1375927838931566593;;post;;529;kingb4a;529;0.7;;;More eyes on $BNB guys! New ATH incoming!!  $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-26 21:57;https://twitter.com/kingb4a/status/1375552508035227650;;post;;528;kingb4a;528;0.7;;;Buying more $BNB here! Next targets 500/600 (swing trade) can take some time.   $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-26 21:05;https://twitter.com/kingb4a/status/1375539496452767748;;post;;529;kingb4a;529;0.7;;;Could be a $BTC pump weekend guys!   $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-26 13:52;https://twitter.com/grintamagazine/status/1375430524689383424;;post;;4557;grintamagazine;4557;0.5;;;SRAM heeft met zijn nieuwe groepset GX Eagle [AXS] de goedkoopste, elektronisch aangedreven MTB-aandrijflijn gemaakt.https://t.co/8s0jZ8nC4L;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-26 07:21;https://twitter.com/kingb4a/status/1375332089671905282;;post;;527;kingb4a;527;0.7;;;Buying $ENJ here! Looks great for a leg up!   $BTC $ETH $XRP $DOT $PERL $LINK $GRT $CHR $SXP $ROSE $VITE $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL  $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-25 17:49;https://twitter.com/ZuzzyCadeau/status/1375127598280347651;;post;;1088;ZuzzyCadeau;1088;0.6;;;(SRAM GX Eagle [AXS], draadloos schakelen voor de massa) - https://t.co/smPy9PTmmR #fiets #fietsen #fietsmand #avontuur https://t.co/KApoJEp9fc;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-25 16:55;https://twitter.com/twcdespurt/status/1375114052771459072;;post;;133;twcdespurt;133;0.5;;;SRAM GX Eagle [AXS], draadloos schakelen voor de massa https://t.co/Wp4zHAxyG9;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-25 16:04;https://twitter.com/fietsmagazine/status/1375101371834372102;;post;;8087;fietsmagazine;8087;1.1;;;SRAM GX Eagle [AXS], draadloos schakelen voor de massa https://t.co/DWdOggmCal https://t.co/wiEPHyo6Dk;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-23 14:05;https://twitter.com/Beleggersdesk/status/1374346492077543424;;post;;1528;Beleggersdesk;1528;0.7;;;Vooruitblik jaarcijfers [Accsys] [#Accsys] https://t.co/1BXcSRMMd7;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-23 14:05;https://twitter.com/IEXnl/status/1374346490311770112;;post;;6635;IEXnl;6635;0.7;;;Vooruitblik jaarcijfers [Accsys] https://t.co/gAomSJLa3k #IEX;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-23 10:28;https://twitter.com/DaytradeJeffrey/status/1374291867613954050;;post;;19786;DaytradeJeffrey;19786;1.1;;;I am setting buys for $[AXS] at the lined out range. This one has a lot of gas left in the tank.   Falling wedge indicates more upside with a target of  16k sat https://t.co/g3SQ5in3Nw;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-20 19:06;https://twitter.com/DaanCrypto/status/1373335118870368259;;post;;34134;DaanCrypto;34134;1.3;;;$[AXS] If the market ever gives you this retest, you better be ready to take out an extra mortgage to long it. https://t.co/50zBs6F4kg;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-20 09:01;https://twitter.com/Cryptomoon68/status/1373182994467409920;;post;;903;Cryptomoon68;903;0.7;;;$PHB Very bullish 🚀🚀🚀🚀🚀🚀  🎶 🎶 🎶 🎶 🎶 🎶  $BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO $TROY $MBL $STMX $DREP;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-19 19:03;https://twitter.com/raba_game/status/1372971997198704641;+;post;;198;raba_game;198;0.7;;;$BLZ 0.39 Giriş 👍😎  $BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $BLZ $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO $TROY $MBL $STMX;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-17 14:59;https://twitter.com/Penthou38087146/status/1372185886046236675;;post;;117;Penthou38087146;117;0.7;;;#Dent #DentCoin $Dent 🚀🚀🚀🚀  $BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO $TROY $MBL $STMX $DREP https://t.co/PWO2v14m8K;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-17 14:59;https://twitter.com/Penthou38087146/status/1372185800427909122;;post;;117;Penthou38087146;117;0.7;;;#Dent #DentCoin $Dent 🚀🚀🚀🚀  $BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO $TROY $MBL $STMX $DREP https://t.co/fERGd8371J;twitter;
"""Accsys Technologies"" OR ""AXS"" O...";2021-03-17 14:42;https://twitter.com/Cryptomoon68/status/1372181433448554500;;post;2;860;Cryptomoon68;860;0.8;;;$DENT/USDT  Buy 0.00315 Target  0.0042 🚀🚀🚀🚀 🎶 🎶 🎶 🎶 🎶 🎶 🎶 🎶 🎶  $BTC $ETH $XRP $DOT $KSM $LINK $GRT $CHR $SXP $ROSE $VITE $COCOS $UTK $IOTX $DOCK $DREP $NPXS $DENT $KEY $[AXS] $DEGO $SKL $SUSHI $ZIL $CHZ $MATIC $CHZ $ANKR $AKRO $TROY $MBL $STMX $DREP;twitter;
