zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-28 16:36;https://twitter.com/zwervanch/status/1376181481219969028;;post;;903;zwervanch;903;76;;;De partners van het WEF.  ABNAMRO/[AEGON]/APPLE/H&M/ING/LINKEDIN/RABO/ LEGO/COCACOLA/VATTENVAL/ZOOM en nog vele vele anderen  Heel veel verschillende belangen....  #museumplein   https://t.co/egZx9PhYLJ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-25 09:40;https://twitter.com/TheDailyTurbo/status/1375004618535661570;+;post;;12967;TheDailyTurbo;12967;1.7;;;Nieuwe Daily TTL Setup voor [AEGON] kunt u inzien op pagina https://t.co/IDgsSudme3, succes!;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-25 09:14;https://twitter.com/TheDailyTurbo/status/1374998018974482434;;post;;12967;TheDailyTurbo;12967;1.7;;;Gisteren [AEGON] al even getipt als offensieve EL kandidaat. De bulls lijken door te pakken, we haken aan met een Daily TTL Setup. https://t.co/8CvX2RQttp;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-24 15:14;https://twitter.com/TheDailyTurbo/status/1374726214707990536;;post;;12960;TheDailyTurbo;12960;1.9;;;Voor de liefhebbers [AEGON] met een witte candle en swing -9 op de daily SMA en 50% Fibo lijn. Offensieve EL kansen...... https://t.co/mfdwmgEXkQ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-23 08:50;https://twitter.com/roovers3/status/1374267329509523457;;post;;5;roovers3;5;1.1;;;@centraal_beheer  [AEGON]|Centraal Beheer|A.S.R.|Zwitserleven levensverzekering|A.S.R.|Reaal|Dela;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-21 09:02;https://twitter.com/huizentweets/status/1373545420899508226;;post;;741;huizentweets;741;0.7;;;Van krot naar droompaleis - [AEGON] Blog: Van krot naar droompaleis  [AEGON] Blog https://t.co/hKAo1eYXMZ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-20 20:18;https://twitter.com/HypoNews/status/1373353290797289494;;post;;40;HypoNews;40;0.6;;;Haal het meeste uit je overwaarde - [AEGON] Blog https://t.co/Poxsfse5Th;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-18 15:36;https://twitter.com/TheDailyTurbo/status/1372557479184318468;;post;2;12936;TheDailyTurbo;12936;1.8;;;Rondje langs de velden leert dat er anticiperende koopkansen zijn op de dagcharts van ABNAMRO en [AEGON]. Voor de liefhebbers dus EL overwegingen....;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-18 12:49;https://twitter.com/Studiewiki/status/1372515396192993284;;post;;65;Studiewiki;65;0.6;;;Toekomstplan: wat kost een tweede kindje? - [AEGON] Blog https://t.co/Kf46IAUo17;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-17 00:13;https://twitter.com/justBBfun/status/1371962869042978816;;post;;70;justBBfun;70;0.6;;;Vooruitdenkers: 'Kan ik eerder stoppen met werken als ik mijn bedrijf verkoop?' - [AEGON] Blog https://t.co/fXnmOWesv3;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-15 11:32;https://twitter.com/zorgpolis/status/1371408848137822208;;post;;124;zorgpolis;124;0.7;;;Samenwonen: zó regel je de geldzaken - [AEGON] Blog: Samenwonen: zó regel je de geldzaken  [AEGON] Blog https://t.co/QdIfFvuLb3;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-15 11:18;https://twitter.com/HypoNews/status/1371405466048290816;;post;;40;HypoNews;40;0.6;;;Samenwonen: zó regel je de geldzaken - [AEGON] Blog https://t.co/LDsgHZFurp;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-12 17:38;https://twitter.com/VerzekeringenNL/status/1370413787333857284;;post;;361;VerzekeringenNL;361;0.6;;;Laptop verzekeren - [AEGON] Blog https://t.co/JdwPrF8RHm;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-11 15:15;https://twitter.com/chiraura_yrc/status/1370015492744695813;;post;;1607;chiraura_yrc;1607;0.1;;;[AGN] AAGGN;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-04 10:39;https://twitter.com/preferablyfaded/status/1367409299832512512;+;post;3;25;preferablyfaded;25;4;;;Super excited to announce @rossjturner and I have published some code to @asclnet !   synchrofit is a friendly, python-based tool designed to model the radio spectrum of your [AGN] lobes or supernova remnant.  https://t.co/5KoMgxegeb  @ICRAR #AcademicTwitter;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-03-04 10:32;https://twitter.com/UncleStock/status/1367407709293858821;;post;;1882;UncleStock;1882;0.6;;;$AEX AEX Amsterdam Index top: $NN.AS $ASM.AS $AKZA.AS $[AGN].AS. Selected by our stock screener: https://t.co/ckciOqRgfM #stocks  #valueinvesting #valuation;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-24 11:57;https://twitter.com/beursanalist/status/1364529881451794434;;post;4;19418;beursanalist;19418;15;;;Mocht u willen weten waarom [AEGON] het beste AEX aandeel is dit jaar. Hier de relatieve performance van [AEGON] en de 10 jaars rente in de US.  Dus om de koers van [AEGON] te voorspellen moet je een duidelijk beeld van de 10 jaars rente hebben. https://t.co/0QTqB8Dt66;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-24 07:47;https://twitter.com/HambObs/status/1364466916065222659;+;post;;715;HambObs;715;6;;;Multi-wavelength study on feedback by black holes: A first Chandra view of the cool core cluster A1668: offset cooling and [AGN] feedback cycle by our student @ThomasPasini94 with @fabiogasta  https://t.co/bkdZjr1ODR https://t.co/zP3qLmfjFr;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-19 22:25;https://twitter.com/Saba_r6s/status/1362875960895426561;;post;2;100;Saba_r6s;100;3.5;;;LFT -Exp: SCL, AEL, [AGN], CGL & others -17 -Preferred Roles: Flex/SS (I have exp on every role) -Rank: Diamond  Rts/Vouches Appreciated;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-15 13:38;https://twitter.com/CentralchartsNL/status/1361293854150963202;;post;;123;CentralchartsNL;123;0.7;;;$[AGN] [#AEGON] @aegon_nl - Dagelijks: [AEGON] maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop) zolang de koers ruim... https://t.co/Y6xY8IfUB4;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-15 13:38;https://twitter.com/Athenia_IA/status/1361293853081411588;;post;;149;Athenia_IA;149;0.7;;;$[AGN] [#AEGON] - Dagelijks: [AEGON] maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop) zolang de koers ruim... https://t.co/9jTqVI6JeR;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-11 17:09;https://twitter.com/NyxxR6/status/1359897456696320008;;post;2;321;NyxxR6;321;3.3;;;LFT 17 yrs old (18 in November) Comp Experience- 10 months  Rank- P2  Played in SCS Open Quals, [AGN] quals, CSL S1, and a bunch of little leagues  T3 Scrim experience  Played 2nd entry and flex  Open to play any role  Can take criticism   Rts and vouches appreciated;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-10 16:56;https://twitter.com/ArtiNokhai/status/1359531726767353856;+;post;;158;ArtiNokhai;158;0.8;;;In juni 2020 werd een samenwerking tussen IBM en [AEGON] wereldkundig gemaakt (https://t.co/iVoGC10tEi). Een mooie start waarbij we in de 'old-normal' tijd fysiek bij elkaar kwamen voor overleggen en vergaderingen. Zeker als het gaat om gevoelige onderwerpe…https://t.co/3s1XI4PEtK;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-10 14:12;https://twitter.com/beveiliging/status/1359490436276965377;;post;;4932;beveiliging;4932;0.7;;;Samenwerking G4S Integrated Security en [AGN] https://t.co/LOQsLFxNnc https://t.co/E5k3KgcCOC;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-09 17:28;https://twitter.com/compliancejobs/status/1359177257596559363;;post;;445;compliancejobs;445;0.6;;;[AEGON] zoekt een Medior Legal Counsel Product & Regulatory in Den Haag https://t.co/HH1bnMMzPe;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-02-06 13:47;https://twitter.com/UncleStock/status/1358034584647184390;;post;;1882;UncleStock;1882;0.6;;;$AEX AEX Amsterdam Index top: $NN.AS $ASM.AS $[AGN].AS $AKZA.AS. Selected by our stock screener: https://t.co/ckciOqRgfM #stocks  #valueinvesting #valuation;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-28 18:32;https://twitter.com/anassaadallah/status/1354844926270431238;;post;;1155;anassaadallah;1155;0.8;;;#AEX: $ABN $ADYEN $[AGN] $aeg $ad $akza $mt $mts $asm $asml $asrnl $dsm $glpg $heia $imcd $inga $ing $tkwy $jet $kpn $nn $phia $phg $prx $rand $rel $ren @Shell_UKLtd $urw @UnileverNL $wkl #TSX: $aem $aqn $atd.a $atd.b $bmo $abx $gold $bhc $bce $bam.a $bam $bama $bip $bip.un $bpy…;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-28 15:17;https://twitter.com/hypotheekmarkt/status/1354795622893674497;+;post;;182;hypotheekmarkt;182;0.7;;;Vacature: [AEGON] zoekt een Allround Medewerker Hypotheken in Leeuwarden: Zorg jij graag goed voor onze klanten en weet je met elk communicatiekanaal wel raad? En word je enthousiast wanneer je je volledig kunt verdiepen in levensverzekeringen en… https://t.co/5tu5anwwrr;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-27 19:51;https://twitter.com/Poleninbeeld/status/1354502296164577286;;post;;398;Poleninbeeld;398;1.5;;;Koersexplosie van de Poolse nieuwkomer InPost op Amsterdamse beurs: +28 procent en is daarmee meer waard dan bijvoorbeeld ABN AMRO of [AEGON]  | RTL Nieuws https://t.co/3JIT6nT7eJ https://t.co/mFsCvpEUpw;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-27 12:41;https://twitter.com/CentralchartsNL/status/1354394052272263170;;post;;119;CentralchartsNL;119;0.7;;;$[AGN] [#AEGON] @aegon_nl - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op [AEGON] zolang... https://t.co/DtsR6NwyXY;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-27 12:41;https://twitter.com/Athenia_IA/status/1354394051164954626;;post;;147;Athenia_IA;147;0.7;;;$[AGN] [#AEGON] - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op [AEGON] zolang... https://t.co/K46BQ2iIha;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-19 14:11;https://twitter.com/LeoBurtscher/status/1351517693132869632;;post;;1034;LeoBurtscher;1034;1.4;;;Do you need to know the high-resolution (sub-arcsecond) mid-infrared L/M band flux of a nearby [AGN]? Chances are good you will find it in @JIthescienceguy’s new atlas of 119 local AGNs observed with VLT/ISAAC. https://t.co/SXTCJr9MTX https://t.co/f17GwBU10Q;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-14 17:42;https://twitter.com/zorgpolis/status/1349758685732433921;;post;;120;zorgpolis;120;0.7;;;5 vragen over je huisdierenverzekering - [AEGON] Blog: 5 vragen over je huisdierenverzekering  [AEGON] Blog https://t.co/uxLqeQg9m2;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-14 11:25;https://twitter.com/henkbuis/status/1349663853756481540;-;post;;88;henkbuis;88;1.2;;;Goed kut dit bericht van [AEGON], had nog zo op een 0% gehoopt 🙂   De nieuwe rentetarieven vanaf 1 februari Over uw saldo* boven € 1.000.000: -0,50%** blijft gelijk;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-13 15:00;https://twitter.com/Back2TheFuture/status/1349355534462443526;;post;;1497;Back2TheFuture;1497;0.6;;;Uit ons 2008-archief: Wat is het doel van [AEGON]? door @ewoutwolff https://t.co/ipnxNnFARH;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-12 07:03;https://twitter.com/dhfn2000/status/1348873130601705472;+;post;2;2047;dhfn2000;2047;1.5;;;2017 GPSK vs KN150 2018  JAISIMHA vs [AGN]  One Man Army #Balayya Two Consecutive Years Sankranti Mogudu 😎;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-11 20:23;https://twitter.com/Kalebas030/status/1348712166199881730;-;post;;676;Kalebas030;676;1.7;;;@Aegon_NL stuurt email dat mijn rekening over twee weken wordt geblokkeerd omdat ik me nog steeds niet opnieuw heb geïdentificeerd. Dat ik al tig keer heb aangegeven dat dit niet lukt omdat de Mijn [AEGON] omgeving niet deugt, is blijkbaar mijn probleem.;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-07 10:25;https://twitter.com/Freek_JansenVI/status/1347112136632373248;;post;6;38259;Freek_JansenVI;38259;14.1;;;Ajax en hoofdsponsor Ziggo verlengen samenwerking.  1982-1991: TDK 1991-2008: ABN AMRO 2008-2014: [AEGON] 2015-2023 (optie tot 2025): Ziggo  https://t.co/v6HbepblNA;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-05 14:34;https://twitter.com/econometrievac/status/1346449884782608386;;post;;220;econometrievac;220;0.5;;;[AEGON] zoekt een Investment Manager Alternative Fixed Income in The Hague https://t.co/vuzUcoSmip;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-05 09:43;https://twitter.com/ITinFinance/status/1346376649202302976;;post;;258;ITinFinance;258;0.5;;;IT: innovating at Aegon - [AEGON] https://t.co/rKw2yH58LJ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-04 10:15;https://twitter.com/Frits21380/status/1346022402900287488;+;post;2;54;Frits21380;54;1.1;;;@TheDailyTurbo Goedemorgen Nico, de beste wensen voor 2021. Kun je [AEGON] voor mij duiden? Klopt het dat deze moeite heeft met de weerstand van 3,27?;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-04 09:58;https://twitter.com/maestraroos/status/1346018128229232640;-;post;;1335;maestraroos;1335;11.7;;;@Aegon_NL Tip ! Ga NOOIT maar dan ook NOOIT met deze club in zee , spaar nooit op de [AEGON] bank . De verschrikkingen van bureaucratie en klantvijandigheid ten top @Aegon_NL  @Aegon  @IEX_Aegon  10000% klantvijandig . Kies een andere bank voor je geld !!;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2021-01-03 12:54;https://twitter.com/ClaimConcept/status/1345700098655875072;;post;;148;ClaimConcept;148;0.7;;;Effectenlease [AEGON] Spaarbeleg SprintPlan: collectieve stuiting van verjaring, op 22 maart 2017 resp. 5 september 2016 https://t.co/bW60kiJYe9;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-30 11:43;https://twitter.com/Athenia_IA/status/1344232593189969920;;post;;142;Athenia_IA;142;0.7;;;$[AGN] [#AEGON] - 1 uur: De basis bullish trend van [AEGON] is erg sterk maar de korte termijn toont de eerste tekenen van afkoeling. Echter, een aankoop kan worden overwogen... https://t.co/O141Dtr5U7;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-30 11:43;https://twitter.com/CentralchartsNL/status/1344232594225963009;;post;;113;CentralchartsNL;113;0.7;;;$[AGN] [#AEGON] @aegon_nl - 1 uur: De basis bullish trend van [AEGON] is erg sterk maar de korte termijn toont de eerste tekenen van afkoeling. Echter, een aankoop kan worden overwogen... https://t.co/oQ5Z3fNixM;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-28 16:32;https://twitter.com/CentralchartsNL/status/1343580508635201538;;post;;112;CentralchartsNL;112;0.7;;;$[AGN] [#AEGON] @aegon_nl - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op [AEGON] zolang... https://t.co/r2cnvYWroQ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-28 16:32;https://twitter.com/Athenia_IA/status/1343580507548876800;;post;;142;Athenia_IA;142;0.7;;;$[AGN] [#AEGON] - Dagelijks: Alle elementen zijn duidelijk bullish, het zou voor traders mogelijk zijn om alleen longposities te handelen (op moment van aankoop) op [AEGON] zolang... https://t.co/T1HQVu3dxJ;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-23 13:27;https://twitter.com/ogtreasure7/status/1341722108221677571;;post;;7735;ogtreasure7;7735;2.5;;;goddamn, goddamn é beat do [AGN]??;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-21 13:36;https://twitter.com/datacarriere/status/1340999470784266241;;post;;152;datacarriere;152;0.6;;;[AEGON] zoekt een Junior Data Analyst in Den Haag https://t.co/rH8wH4V3SL https://t.co/yZmDZBjAm4;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-21 12:08;https://twitter.com/investmentjob/status/1340977327266676736;;post;;542;investmentjob;542;0.5;;;[AEGON] zoekt een Junior Data Analyst in Den Haag https://t.co/Ad5Na0FN5P;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-21 12:08;https://twitter.com/investmentjob/status/1340977325572157442;;post;;542;investmentjob;542;0.5;;;[AEGON] zoekt een Institutional Sales Analyst in Den Haag https://t.co/Ii1jDReQgI;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-21 11:54;https://twitter.com/econometrievac/status/1340973797407526913;;post;;218;econometrievac;218;0.5;;;[AEGON] zoekt een Institutional Sales Analyst in Den Haag https://t.co/dVDrsY0LkD;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-21 11:54;https://twitter.com/econometrievac/status/1340973798833545216;;post;;218;econometrievac;218;0.5;;;[AEGON] zoekt een Junior Data Analyst in Den Haag https://t.co/B2SruLww1G;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-19 08:55;https://twitter.com/Schadecarriere/status/1340204103327051776;;post;;477;Schadecarriere;477;0.6;;;[AEGON] zoekt een Medewerker Schadeverzekeringen Zakelijk in Amersfoort https://t.co/1wX4IaajgA;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-19 06:18;https://twitter.com/HypoNews/status/1340164596615835649;;post;;42;HypoNews;42;0.9;;;Binnen 10 jaar van je hypotheek af? Het kan echt. - [AEGON] Blog https://t.co/CxFK6mU51Y;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-17 20:01;https://twitter.com/hrinfinance/status/1339646806402031616;;post;;459;hrinfinance;459;0.5;;;[AEGON] zoekt een Talent Development Program Manager in The Hague https://t.co/MfDnIRrdpC;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-17 17:40;https://twitter.com/econometrievac/status/1339611322921537537;;post;;219;econometrievac;219;0.5;;;[AEGON] zoekt een Data Officer in Den Haag https://t.co/DeBvgFWnUq;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-17 17:34;https://twitter.com/Schadecarriere/status/1339609811848085505;;post;;477;Schadecarriere;477;0.6;;;[AEGON] zoekt een Medisch adviseur (MAC) in Leeuwarden https://t.co/qtAwNi6ISz;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-17 17:34;https://twitter.com/Schadecarriere/status/1339609813089579008;;post;;477;Schadecarriere;477;0.6;;;[AEGON] zoekt een Relatiemanager Inkomen I in Den Haag https://t.co/UZGlhmcyX8;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-17 10:04;https://twitter.com/huizentweets/status/1339496690810687488;;post;;745;huizentweets;745;0.7;;;Je huurwoning of kooppartement verbouwen? Check je verzekering - [AEGON] Blog: Je huurwoning of kooppartement verbouwen? Check je verzekering  [AEGON] Blog https://t.co/W8CMgD8VJb;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-16 01:37;https://twitter.com/VerzekeringenNL/status/1339006710975873025;;post;;366;VerzekeringenNL;366;0.6;;;Keurmerk Klantgericht Verzekeren - [AEGON] Blog https://t.co/j7P8HKmvLd;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-15 12:40;https://twitter.com/sanha032100/status/1338811206597951490;+;post;3;1776;sanha032100;1776;3.8;;;STOPPP ROCKY TRYING TO PLAY WITH THE TRANSLATOR [AGN] I HATE HIM hes like singing some song and he asked the translator to translate and after she did he was like you must follow the rhythm HAHAHA and said rmb theres 20 ppl waiting behind her to do the translator job HELP HAHA;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-15 10:49;https://twitter.com/TheDailyTurbo/status/1338783275091955712;+;post;;12449;TheDailyTurbo;12449;1.8;;;In de BNP Nieuwsbrief een bijdrage over [AEGON], die een mooie opluchtingsrally laat zien op de maandkaart. Een preview kunt u inzien op https://t.co/GfhPgC7Bhg.;twitter;
"""AEGON"" OR ""AGN"" (src:twitter) e...";2020-12-15 10:44;https://twitter.com/MathijsvdLoo/status/1338781896155738113;;post;6;2084;MathijsvdLoo;2084;22.6;;;Ik na het maken van mijn tentamen [AGN] (vroegmoderne tijd) https://t.co/LCeQN9rMwQ;twitter;
